ID,Date,Price (GBP),Market Cap (GBP),Total Volume,% 24hr Change,% 7d Change,Class
840,2023-05-08 19:00:19,21797.241930342192,422153112473.2957,7694377100.365303,-0.94,-1.36,decrease
841,2023-05-08 20:00:07,21745.054513200063,421383180274.3195,16603012373.88936,-0.24,-1.19,decrease
842,2023-05-08 21:00:07,21836.88060495603,422769366831.7473,10679419049.210836,0.42,-0.91,increase
843,2023-05-08 22:00:18,21869.10114580963,424277446574.42944,16230409624.000977,0.15,-1.04,increase
844,2023-05-08 23:01:01,21921.153499325614,424637152675.3995,16643009397.99227,0.24,-0.8,increase
845,2023-05-09 00:00:36,21959.986117620512,424982855149.7136,17074957425.481234,0.18,-0.47,increase
846,2023-05-09 01:00:21,21876.711654898503,424029749175.534,15927808676.42264,-0.38,-0.58,decrease
847,2023-05-09 02:00:38,21981.896074886437,425695835362.6054,15819158354.770132,0.48,0.85,increase
848,2023-05-09 03:00:12,21895.784368185497,423885664103.6608,15658194327.856071,-0.39,0.69,decrease
849,2023-05-09 04:00:33,21916.054691263696,424265036610.6214,13422204380.322474,0.09,0.36,increase
850,2023-05-09 05:00:14,21916.72277638064,423984225057.0181,15482099104.129658,0.0,0.22,increase
851,2023-05-09 06:01:01,21857.98857411821,423460706881.0993,15358785759.956232,-0.27,-0.29,decrease
852,2023-05-09 07:00:33,21784.232489116257,422130486065.3512,14964888776.193151,-0.34,-0.8,decrease
853,2023-05-09 08:01:13,21909.32608968333,424194404310.8898,13906596204.185226,0.57,0.15,increase
854,2023-05-09 09:00:08,21891.549507723,423891168954.4565,9572246574.358477,-0.08,-0.41,decrease
855,2023-05-09 10:00:15,21848.75355980075,423202635966.8611,13529383062.822178,-0.2,-0.21,decrease
856,2023-05-09 11:00:26,21885.75956466697,424118831863.1608,8160157514.073224,0.17,-0.14,increase
857,2023-05-09 12:00:37,21994.2453917942,425982152558.8683,13857688953.184748,0.5,0.35,increase
858,2023-05-09 13:00:08,22042.466257425607,426744643653.1428,7603240030.54901,0.22,0.84,increase
859,2023-05-09 14:00:47,21899.138968010317,425881821552.8669,14238990808.182386,-0.65,0.53,decrease
860,2023-05-09 15:01:08,21825.353202416227,423641842833.7855,13887322140.242985,-0.34,-0.38,decrease
861,2023-05-09 16:00:21,21818.971922225173,422607976258.3676,8898992099.470167,-0.03,-0.33,decrease
862,2023-05-09 17:00:27,21815.11994292054,422386142747.6235,11765409761.58871,-0.02,-0.15,decrease
863,2023-05-09 18:00:21,21895.16852102264,424108671761.5145,4550765130.378671,0.37,0.04,increase
864,2023-05-09 19:00:13,21902.122148921404,424469113307.1613,9837111396.835644,0.03,-0.42,increase
865,2023-05-09 20:00:15,21898.229382057783,423931541970.97577,8046413596.096592,-0.02,-0.65,decrease
866,2023-05-09 21:00:05,21917.40387558823,424076044380.4491,11228581990.525455,0.09,0.08,increase
867,2023-05-09 22:00:52,21896.67212441642,424167760376.821,9328394356.924286,-0.09,0.33,decrease
868,2023-05-09 23:00:37,21841.711041736995,423064815022.2893,5680858037.730912,-0.25,0.1,decrease
869,2023-05-10 00:00:40,21901.582441013827,424211724467.7423,11789884040.107635,0.27,0.4,increase
870,2023-05-10 01:00:07,21975.89973900546,425678776082.8663,7584806261.76276,0.34,0.37,increase
871,2023-05-10 02:00:07,21941.29795107246,425184524518.6718,9588416415.075178,-0.16,0.18,decrease
872,2023-05-10 03:00:40,21931.311052587436,424726453751.8712,11779036392.981928,-0.05,0.15,decrease
873,2023-05-10 04:00:39,21933.921847229663,425032188129.66254,7284856086.580132,0.01,0.08,increase
874,2023-05-10 05:00:50,21940.45178899733,424788418826.4549,10050149790.604706,0.03,0.2,increase
875,2023-05-10 06:00:50,21936.76009332556,424903168830.0722,9159529510.007393,-0.02,0.44,decrease
