"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"1972","2018-09-22 00:00:00","5166.649602014991","89283196187.31392","4537533723.536558","5.62","3.86","increase"
"1973","2018-09-23 00:00:00","5161.445877153548","89204207074.2446","3947017940.735588","-0.10","3.28","decrease"
"1974","2018-09-24 00:00:00","5131.018232827657","88690962133.4959","3305057055.118118","-0.59","3.09","decrease"
"1975","2018-09-25 00:00:00","5028.840860843566","86930797462.9643","3527177076.7379456","-1.99","5.77","decrease"
"1976","2018-09-26 00:00:00","4887.667199998891","84500615230.86723","3475897248.2128425","-2.81","1.40","decrease"
"1977","2018-09-27 00:00:00","4906.46396717497","84847235605.14053","2876024094.0786014","0.38","1.00","increase"
"1978","2018-09-28 00:00:00","5127.885196514753","88647027176.74225","3587200800.045965","4.51","4.83","increase"
"1979","2018-09-29 00:00:00","5091.51940121325","88073386567.67456","2409882114.5884","-0.71","-1.45","decrease"
"1980","2018-09-30 00:00:00","5069.501030606904","87687385045.07571","1760638962.89074","-0.43","-1.78","decrease"
"1981","2018-10-01 00:00:00","5082.091599872063","87910296183.21141","1464149982.138599","0.25","-0.95","increase"
"1982","2018-10-02 00:00:00","5058.876273807367","87568618760.0903","1451815791.7536154","-0.46","0.60","decrease"
"1983","2018-10-03 00:00:00","5026.662164197041","86914256910.15076","1568492631.7506528","-0.64","2.84","decrease"
"1984","2018-10-04 00:00:00","5021.447100827246","86961186358.86852","1736821785.0641353","-0.10","2.34","decrease"
"1985","2018-10-05 00:00:00","5051.311452819572","87414268134.64333","1581268565.2630832","0.59","-1.49","increase"
"1986","2018-10-06 00:00:00","5047.7961353716255","87343064672.33301","1403455417.841449","-0.07","-0.86","decrease"
"1987","2018-10-07 00:00:00","5023.350983571529","86926440896.47177","1116417956.139255","-0.48","-0.91","decrease"
"1988","2018-10-08 00:00:00","5016.2527010417225","86815515901.04083","1142245271.3238199","-0.14","-1.30","decrease"
"1989","2018-10-09 00:00:00","5081.403517502955","87954568692.525","1589875497.6354961","1.30","0.45","increase"
"1990","2018-10-10 00:00:00","5042.243791852748","87287055424.86662","1323619560.70799","-0.77","0.31","decrease"
"1991","2018-10-11 00:00:00","4985.06437772389","86322368051.62143","1567973734.56369","-1.13","-0.72","decrease"
"1992","2018-10-12 00:00:00","4711.511126411646","81736770199.93706","2706420895.852242","-5.49","-6.73","decrease"
"1993","2018-10-13 00:00:00","4777.742082155986","82734389958.79578","1744920055.4482412","1.41","-5.35","increase"
"1994","2018-10-14 00:00:00","4800.006009333436","83135262581.76814","1407632100.028371","0.47","-4.45","increase"
"1995","2018-10-15 00:00:00","4829.649222229789","83660016746.89328","1409628532.4960961","0.62","-3.72","increase"
"1996","2018-10-16 00:00:00","5063.097096637678","87589706060.5648","4727058865.741628","4.83","-0.36","increase"
"1997","2018-10-17 00:00:00","5032.0063198624275","87188122938.22824","2082950389.1004224","-0.61","-0.20","decrease"
"1998","2018-10-18 00:00:00","5065.021926287058","87743180682.91508","2152759642.0231276","0.66","1.60","increase"
"1999","2018-10-19 00:00:00","5004.151530655234","86749634794.47632","2015937484.4927566","-1.20","6.21","decrease"
"2000","2018-10-20 00:00:00","4960.095824507082","85981570954.0439","2029173734.1163204","-0.88","3.82","decrease"
"2001","2018-10-21 00:00:00","4997.46658064986","86608203924.70325","1826123962.565949","0.75","4.11","increase"
"2002","2018-10-22 00:00:00","4998.168566208412","86655712721.49438","1628878405.8832157","0.01","3.49","increase"
"2003","2018-10-23 00:00:00","5023.107840724787","87083420513.41139","2047903631.7934515","0.50","-0.79","increase"
"2004","2018-10-24 00:00:00","4985.350298626158","86437915843.37285","2144530359.0873559","-0.75","-0.93","decrease"
"2005","2018-10-25 00:00:00","5030.462257494488","87220256095.5248","2023396039.9776685","0.90","-0.68","increase"
"2006","2018-10-26 00:00:00","5037.466885330971","87369188459.95253","2042487974.65903","0.14","0.67","increase"
"2007","2018-10-27 00:00:00","5040.380173804705","87424620184.75708","2102240832.204639","0.06","1.62","increase"
"2008","2018-10-28 00:00:00","5032.631500264489","87291495823.68262","1857540817.1010916","-0.15","0.70","decrease"
"2009","2018-10-29 00:00:00","5050.89512430157","87610470938.83441","1609602136.9928029","0.36","1.05","increase"
"2010","2018-10-30 00:00:00","4915.583730204367","85274959412.15619","2837024418.9413805","-2.68","-2.14","decrease"
"2011","2018-10-31 00:00:00","4983.150273515863","86484542347.03275","1544270739.467024","1.37","-0.04","increase"
"2012","2018-11-01 00:00:00","4986.287855400707","86531536736.6433","1599778717.458545","0.06","-0.88","increase"
"2013","2018-11-02 00:00:00","4906.613913840712","85286665727.27261","2247748185.862417","-1.60","-2.60","decrease"
"2014","2018-11-03 00:00:00","4953.30866194987","85976536117.29756","2062480958.697027","0.95","-1.73","increase"
"2015","2018-11-04 00:00:00","4924.5916259082705","85483077842.7177","1990782480.4288628","-0.58","-2.15","decrease"
"2016","2018-11-05 00:00:00","4882.6964202840745","84753693043.00476","2458851449.927158","-0.85","-3.33","decrease"
"2017","2018-11-06 00:00:00","4911.547995597711","85272822835.16878","2460252872.079607","0.59","-0.08","increase"
"2018","2018-11-07 00:00:00","4937.919263876758","85709234359.55919","2599715232.570357","0.54","-0.91","increase"
"2019","2018-11-08 00:00:00","5008.065507833988","86791510694.07718","2377043590.394863","1.42","0.44","increase"
