"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"2298","2021-11-21 00:00:00","3299.511530452626","390135153128.81995","12203495607.756023","2.75","-5.15","increase"
"2299","2021-11-22 00:00:00","3214.857620595923","382941452906.0875","11231414047.465801","-2.57","-7.32","decrease"
"2300","2021-11-23 00:00:00","3060.9431076289607","362308714965.2844","16094748742.559181","-4.79","-10.46","decrease"
"2301","2021-11-24 00:00:00","3256.7442440875234","385648969966.53033","17492513256.97844","6.40","3.04","increase"
"2302","2021-11-25 00:00:00","3202.807988560608","379328824047.64685","14914865195.880692","-1.66","0.41","decrease"
"2303","2021-11-26 00:00:00","3392.0892424321223","401928753763.006","15204485612.785763","5.91","14.67","increase"
"2304","2021-11-27 00:00:00","3034.149751942427","359313856086.8602","21942472807.239754","-10.55","-5.52","decrease"
"2305","2021-11-28 00:00:00","3060.963058701828","362748736438.76575","12366884663.645706","0.88","-7.23","increase"
"2306","2021-11-29 00:00:00","3216.1231359446247","381106368224.3235","13050590802.829758","5.07","0.04","increase"
"2307","2021-11-30 00:00:00","3338.111854371063","395963440058.30554","15134566904.816328","3.79","9.06","increase"
"2308","2021-12-01 00:00:00","3487.2684808705767","413436849610.667","23712454174.37855","4.47","7.08","increase"
"2309","2021-12-02 00:00:00","3456.3301950245345","409697865409.3724","21054477668.060493","-0.89","7.92","decrease"
"2310","2021-12-03 00:00:00","3397.8965425131655","404372338942.7342","16981464111.2127","-1.69","0.17","decrease"
"2311","2021-12-04 00:00:00","3204.3491263852816","380021150694.5451","20873539850.265057","-5.70","5.61","decrease"
"2312","2021-12-05 00:00:00","3099.6835624232826","366846026413.7833","30642694367.122124","-3.27","1.26","decrease"
"2313","2021-12-06 00:00:00","3172.3366996975333","375419255040.80774","19530692634.530373","2.34","-1.36","increase"
"2314","2021-12-07 00:00:00","3278.276090096171","388917248419.821","23131538317.992516","3.34","-1.79","increase"
"2315","2021-12-08 00:00:00","3254.3097059513107","386093061912.06256","16464644773.08947","-0.73","-6.68","decrease"
"2316","2021-12-09 00:00:00","3355.194760140516","398130287943.5243","14886399355.91231","3.10","-2.93","increase"
"2317","2021-12-10 00:00:00","3141.120296234284","374191890282.27374","17152788000.159918","-6.38","-7.56","decrease"
"2318","2021-12-11 00:00:00","2952.2858961392594","352075924062.08307","20192573562.834084","-6.01","-7.87","decrease"
"2319","2021-12-12 00:00:00","3074.48733445349","364945086371.41565","14918081111.156414","4.14","-0.81","increase"
